orig_utt_id,aug_utt_id,spk_id,gender,condition,cos_clean_aug,embedding_drift
BAC009S0748W0327,BAC009S0748W0327_noise10,S0748,1,noise_snr10,0.7321727275848389,0.26782727241516113
BAC009S0748W0327,BAC009S0748W0327_ch8k,S0748,1,channel_8k,0.5506072044372559,0.44939279556274414
BAC009S0748W0396,BAC009S0748W0396_noise10,S0748,1,noise_snr10,0.6222105026245117,0.3777894973754883
BAC009S0748W0396,BAC009S0748W0396_ch8k,S0748,1,channel_8k,0.5047265887260437,0.4952734112739563
BAC009S0748W0124,BAC009S0748W0124_noise10,S0748,1,noise_snr10,0.781813383102417,0.218186616897583
BAC009S0748W0124,BAC009S0748W0124_ch8k,S0748,1,channel_8k,0.3959091901779175,0.6040908098220825
BAC009S0748W0276,BAC009S0748W0276_noise10,S0748,1,noise_snr10,0.7812250256538391,0.2187749743461609
BAC009S0748W0276,BAC009S0748W0276_ch8k,S0748,1,channel_8k,0.5135838389396667,0.48641616106033325
BAC009S0748W0316,BAC009S0748W0316_noise10,S0748,1,noise_snr10,0.6534794569015503,0.3465205430984497
BAC009S0748W0316,BAC009S0748W0316_ch8k,S0748,1,channel_8k,0.498514860868454,0.501485139131546
BAC009S0748W0237,BAC009S0748W0237_noise10,S0748,1,noise_snr10,0.7240012884140015,0.27599871158599854
BAC009S0748W0237,BAC009S0748W0237_ch8k,S0748,1,channel_8k,0.4973781108856201,0.5026218891143799
BAC009S0748W0162,BAC009S0748W0162_noise10,S0748,1,noise_snr10,0.7372951507568359,0.26270484924316406
BAC009S0748W0162,BAC009S0748W0162_ch8k,S0748,1,channel_8k,0.3951042890548706,0.6048957109451294
BAC009S0748W0221,BAC009S0748W0221_noise10,S0748,1,noise_snr10,0.6718059778213501,0.3281940221786499
BAC009S0748W0221,BAC009S0748W0221_ch8k,S0748,1,channel_8k,0.5309715867042542,0.46902841329574585
BAC009S0748W0132,BAC009S0748W0132_noise10,S0748,1,noise_snr10,0.6986908316612244,0.30130916833877563
BAC009S0748W0132,BAC009S0748W0132_ch8k,S0748,1,channel_8k,0.43208515644073486,0.5679148435592651
BAC009S0748W0292,BAC009S0748W0292_noise10,S0748,1,noise_snr10,0.6367273926734924,0.36327260732650757
BAC009S0748W0292,BAC009S0748W0292_ch8k,S0748,1,channel_8k,0.487620085477829,0.512379914522171
BAC009S0748W0486,BAC009S0748W0486_noise10,S0748,1,noise_snr10,0.7477036118507385,0.2522963881492615
BAC009S0748W0486,BAC009S0748W0486_ch8k,S0748,1,channel_8k,0.5275458097457886,0.4724541902542114
BAC009S0748W0354,BAC009S0748W0354_noise10,S0748,1,noise_snr10,0.5557039976119995,0.4442960023880005
BAC009S0748W0354,BAC009S0748W0354_ch8k,S0748,1,channel_8k,0.5490317344665527,0.45096826553344727
BAC009S0748W0361,BAC009S0748W0361_noise10,S0748,1,noise_snr10,0.6272674202919006,0.37273257970809937
BAC009S0748W0361,BAC009S0748W0361_ch8k,S0748,1,channel_8k,0.4753915071487427,0.5246084928512573
BAC009S0748W0171,BAC009S0748W0171_noise10,S0748,1,noise_snr10,0.7129541635513306,0.28704583644866943
BAC009S0748W0171,BAC009S0748W0171_ch8k,S0748,1,channel_8k,0.5268594622612,0.47314053773880005
BAC009S0748W0131,BAC009S0748W0131_noise10,S0748,1,noise_snr10,0.6465100049972534,0.3534899950027466
BAC009S0748W0131,BAC009S0748W0131_ch8k,S0748,1,channel_8k,0.4987083375453949,0.5012916624546051
BAC009S0748W0437,BAC009S0748W0437_noise10,S0748,1,noise_snr10,0.6940018534660339,0.30599814653396606
BAC009S0748W0437,BAC009S0748W0437_ch8k,S0748,1,channel_8k,0.4658357799053192,0.5341642200946808
BAC009S0748W0428,BAC009S0748W0428_noise10,S0748,1,noise_snr10,0.5669994950294495,0.43300050497055054
BAC009S0748W0428,BAC009S0748W0428_ch8k,S0748,1,channel_8k,0.45670825242996216,0.5432917475700378
BAC009S0748W0483,BAC009S0748W0483_noise10,S0748,1,noise_snr10,0.7888501882553101,0.21114981174468994
BAC009S0748W0483,BAC009S0748W0483_ch8k,S0748,1,channel_8k,0.6437119841575623,0.35628801584243774
BAC009S0114W0439,BAC009S0114W0439_noise10,S0114,0,noise_snr10,0.6703292727470398,0.3296707272529602
BAC009S0114W0439,BAC009S0114W0439_ch8k,S0114,0,channel_8k,0.7342753410339355,0.26572465896606445
BAC009S0114W0379,BAC009S0114W0379_noise10,S0114,0,noise_snr10,0.6395599842071533,0.3604400157928467
BAC009S0114W0379,BAC009S0114W0379_ch8k,S0114,0,channel_8k,0.7198178768157959,0.2801821231842041
BAC009S0114W0142,BAC009S0114W0142_noise10,S0114,0,noise_snr10,0.7891889810562134,0.21081101894378662
BAC009S0114W0142,BAC009S0114W0142_ch8k,S0114,0,channel_8k,0.7577358484268188,0.24226415157318115
BAC009S0114W0388,BAC009S0114W0388_noise10,S0114,0,noise_snr10,0.5934125185012817,0.40658748149871826
BAC009S0114W0388,BAC009S0114W0388_ch8k,S0114,0,channel_8k,0.6927618384361267,0.3072381615638733
BAC009S0105W0228,BAC009S0105W0228_noise10,S0105,0,noise_snr10,0.7450753450393677,0.2549246549606323
BAC009S0105W0228,BAC009S0105W0228_ch8k,S0105,0,channel_8k,0.5999788045883179,0.40002119541168213
BAC009S0105W0482,BAC009S0105W0482_noise10,S0105,0,noise_snr10,0.6210230588912964,0.3789769411087036
BAC009S0105W0482,BAC009S0105W0482_ch8k,S0105,0,channel_8k,0.6711223721504211,0.32887762784957886
BAC009S0105W0420,BAC009S0105W0420_noise10,S0105,0,noise_snr10,0.6681351065635681,0.3318648934364319
BAC009S0105W0420,BAC009S0105W0420_ch8k,S0105,0,channel_8k,0.697124719619751,0.302875280380249
BAC009S0105W0169,BAC009S0105W0169_noise10,S0105,0,noise_snr10,0.6110307574272156,0.3889692425727844
BAC009S0105W0169,BAC009S0105W0169_ch8k,S0105,0,channel_8k,0.6871162056922913,0.31288379430770874
BAC009S0758W0273,BAC009S0758W0273_noise10,S0758,1,noise_snr10,0.739907443523407,0.260092556476593
BAC009S0758W0273,BAC009S0758W0273_ch8k,S0758,1,channel_8k,0.4386211633682251,0.5613788366317749
BAC009S0758W0240,BAC009S0758W0240_noise10,S0758,1,noise_snr10,0.7337982058525085,0.26620179414749146
BAC009S0758W0240,BAC009S0758W0240_ch8k,S0758,1,channel_8k,0.42413821816444397,0.575861781835556
BAC009S0758W0281,BAC009S0758W0281_noise10,S0758,1,noise_snr10,0.7404792904853821,0.2595207095146179
BAC009S0758W0281,BAC009S0758W0281_ch8k,S0758,1,channel_8k,0.504768967628479,0.495231032371521
BAC009S0758W0357,BAC009S0758W0357_noise10,S0758,1,noise_snr10,0.7042437195777893,0.2957562804222107
BAC009S0758W0357,BAC009S0758W0357_ch8k,S0758,1,channel_8k,0.5509636402130127,0.4490363597869873
BAC009S0049W0425,BAC009S0049W0425_noise10,S0049,0,noise_snr10,0.6026108860969543,0.39738911390304565
BAC009S0049W0425,BAC009S0049W0425_ch8k,S0049,0,channel_8k,0.5874913334846497,0.41250866651535034
BAC009S0049W0439,BAC009S0049W0439_noise10,S0049,0,noise_snr10,0.7711517810821533,0.22884821891784668
BAC009S0049W0439,BAC009S0049W0439_ch8k,S0049,0,channel_8k,0.5759946703910828,0.42400532960891724
BAC009S0049W0130,BAC009S0049W0130_noise10,S0049,0,noise_snr10,0.7735884189605713,0.2264115810394287
BAC009S0049W0130,BAC009S0049W0130_ch8k,S0049,0,channel_8k,0.6180793046951294,0.3819206953048706
BAC009S0049W0489,BAC009S0049W0489_noise10,S0049,0,noise_snr10,0.664822518825531,0.335177481174469
BAC009S0049W0489,BAC009S0049W0489_ch8k,S0049,0,channel_8k,0.6153199672698975,0.38468003273010254
